,name,Total,Totalsize_1,Totalsize_2,Totalsize_3,Totalsize_4,Totalsize_5,Totalsize_6,Totalsize_7up
14000US36061012400,"Census Tract 124, New York, NY",5203.0,2934.0,1204.0,446.0,482.0,0.0,30.0,107.0
14000US36061012500,"Census Tract 125, New York, NY",1511.0,888.0,487.0,113.0,11.0,12.0,0.0,0.0
14000US36061012600,"Census Tract 126, New York, NY",7357.0,3793.0,2077.0,630.0,702.0,155.0,0.0,0.0
14000US36061012700,"Census Tract 127, New York, NY",3946.0,2367.0,1266.0,153.0,106.0,54.0,0.0,0.0
14000US36061012800,"Census Tract 128, New York, NY",2681.0,985.0,1108.0,204.0,271.0,34.0,61.0,18.0
14000US36061012900,"Census Tract 129, New York, NY",4125.0,2258.0,1406.0,336.0,97.0,28.0,0.0,0.0
14000US36061013000,"Census Tract 130, New York, NY",1856.0,953.0,512.0,241.0,76.0,56.0,18.0,0.0
14000US36061013100,"Census Tract 131, New York, NY",1765.0,1151.0,475.0,82.0,48.0,9.0,0.0,0.0
14000US36061013200,"Census Tract 132, New York, NY",5483.0,2710.0,1406.0,604.0,763.0,0.0,0.0,0.0
14000US36061013300,"Census Tract 133, New York, NY",3211.0,1839.0,940.0,297.0,115.0,14.0,6.0,0.0
14000US36061013400,"Census Tract 134, New York, NY",6933.0,4168.0,1393.0,635.0,686.0,51.0,0.0,0.0
14000US36061013500,"Census Tract 135, New York, NY",4473.0,2474.0,1369.0,302.0,202.0,126.0,0.0,0.0
14000US36061013600,"Census Tract 136, New York, NY",8235.0,3676.0,2836.0,877.0,557.0,289.0,0.0,0.0
14000US36061013700,"Census Tract 137, New York, NY",3484.0,1611.0,1206.0,493.0,174.0,0.0,0.0,0.0
14000US36061013800,"Census Tract 138, New York, NY",6840.0,3863.0,2160.0,291.0,404.0,122.0,0.0,0.0
14000US36061013900,"Census Tract 139, New York, NY",6302.0,3357.0,2407.0,299.0,120.0,119.0,0.0,0.0
14000US36061014000,"Census Tract 140, New York, NY",3971.0,2003.0,1158.0,339.0,331.0,121.0,19.0,0.0
14000US36061014200,"Census Tract 142, New York, NY",2224.0,809.0,945.0,217.0,179.0,39.0,35.0,0.0
14000US36061014300,"Census Tract 143, New York, NY",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14000US36061014401,"Census Tract 144.01, New York, NY",2553.0,1215.0,771.0,323.0,149.0,95.0,0.0,0.0
14000US36061014402,"Census Tract 144.02, New York, NY",3787.0,1958.0,1205.0,242.0,312.0,51.0,19.0,0.0
14000US36061014500,"Census Tract 145, New York, NY",2929.0,1563.0,919.0,271.0,148.0,11.0,17.0,0.0
14000US36061014601,"Census Tract 146.01, New York, NY",2459.0,1237.0,892.0,241.0,56.0,33.0,0.0,0.0
14000US36061014602,"Census Tract 146.02, New York, NY",4482.0,2526.0,1349.0,270.0,273.0,59.0,5.0,0.0
14000US36061014700,"Census Tract 147, New York, NY",1598.0,560.0,629.0,259.0,98.0,47.0,5.0,0.0
14000US36061014801,"Census Tract 148.01, New York, NY",1516.0,601.0,504.0,161.0,224.0,11.0,15.0,0.0
14000US36061014802,"Census Tract 148.02, New York, NY",3382.0,1506.0,988.0,471.0,343.0,74.0,0.0,0.0
14000US36061014900,"Census Tract 149, New York, NY",2878.0,1603.0,1066.0,95.0,91.0,14.0,9.0,0.0
14000US36061015001,"Census Tract 150.01, New York, NY",1071.0,421.0,392.0,116.0,110.0,28.0,4.0,0.0
14000US36061015002,"Census Tract 150.02, New York, NY",2333.0,704.0,943.0,487.0,121.0,78.0,0.0,0.0
14000US36061015100,"Census Tract 151, New York, NY",4555.0,1924.0,1650.0,627.0,339.0,15.0,0.0,0.0
14000US36061015200,"Census Tract 152, New York, NY",3800.0,1816.0,1198.0,383.0,330.0,50.0,20.0,3.0
14000US36061015300,"Census Tract 153, New York, NY",5336.0,2721.0,1524.0,372.0,605.0,109.0,0.0,5.0
14000US36061015400,"Census Tract 154, New York, NY",7198.0,3150.0,2737.0,949.0,362.0,0.0,0.0,0.0
14000US36061015500,"Census Tract 155, New York, NY",5831.0,3164.0,1826.0,395.0,365.0,46.0,35.0,0.0
14000US36061015601,"Census Tract 156.01, New York, NY",2640.0,1137.0,935.0,339.0,138.0,91.0,0.0,0.0
14000US36061015602,"Census Tract 156.02, New York, NY",1055.0,344.0,366.0,216.0,99.0,26.0,4.0,0.0
14000US36061015700,"Census Tract 157, New York, NY",5358.0,2882.0,1656.0,384.0,374.0,0.0,62.0,0.0
14000US36061015801,"Census Tract 158.01, New York, NY",2478.0,967.0,932.0,302.0,222.0,55.0,0.0,0.0
14000US36061015802,"Census Tract 158.02, New York, NY",1757.0,819.0,604.0,202.0,38.0,94.0,0.0,0.0
14000US36061015900,"Census Tract 159, New York, NY",5215.0,2706.0,1666.0,376.0,371.0,73.0,23.0,0.0
14000US36061016001,"Census Tract 160.01, New York, NY",1671.0,424.0,757.0,240.0,196.0,54.0,0.0,0.0
14000US36061016002,"Census Tract 160.02, New York, NY",1270.0,422.0,454.0,230.0,96.0,53.0,15.0,0.0
14000US36061016100,"Census Tract 161, New York, NY",3443.0,1829.0,966.0,330.0,276.0,12.0,30.0,0.0
14000US36061016200,"Census Tract 162, New York, NY",4123.0,1453.0,1367.0,641.0,457.0,96.0,64.0,45.0
14000US36061016300,"Census Tract 163, New York, NY",3522.0,1707.0,1018.0,267.0,474.0,56.0,0.0,0.0
14000US36061016400,"Census Tract 164, New York, NY",3047.0,1172.0,833.0,555.0,331.0,130.0,26.0,0.0
14000US36061016500,"Census Tract 165, New York, NY",3195.0,1320.0,1269.0,271.0,257.0,78.0,0.0,0.0
14000US36061016600,"Census Tract 166, New York, NY",2904.0,1301.0,922.0,330.0,213.0,101.0,0.0,37.0
14000US36061016700,"Census Tract 167, New York, NY",3121.0,1293.0,1091.0,313.0,276.0,135.0,13.0,0.0
14000US36061016800,"Census Tract 168, New York, NY",1843.0,888.0,358.0,233.0,168.0,122.0,74.0,0.0
14000US36061016900,"Census Tract 169, New York, NY",4084.0,1742.0,1491.0,332.0,309.0,150.0,32.0,28.0
14000US36061017000,"Census Tract 170, New York, NY",3588.0,1824.0,1000.0,350.0,197.0,170.0,0.0,47.0
14000US36061017100,"Census Tract 171, New York, NY",4293.0,1959.0,1337.0,302.0,526.0,73.0,96.0,0.0
14000US36061017200,"Census Tract 172, New York, NY",2223.0,767.0,723.0,233.0,232.0,199.0,69.0,0.0
14000US36061017300,"Census Tract 173, New York, NY",4519.0,2303.0,1128.0,662.0,248.0,116.0,31.0,31.0
14000US36061017401,"Census Tract 174.01, New York, NY",2024.0,1003.0,344.0,321.0,300.0,33.0,0.0,23.0
14000US36061017402,"Census Tract 174.02, New York, NY",979.0,363.0,274.0,197.0,116.0,11.0,18.0,0.0
14000US36061017500,"Census Tract 175, New York, NY",4913.0,2316.0,1329.0,404.0,607.0,199.0,58.0,0.0
14000US36061017700,"Census Tract 177, New York, NY",4682.0,2102.0,1515.0,524.0,462.0,79.0,0.0,0.0
14000US36061017800,"Census Tract 178, New York, NY",1764.0,884.0,466.0,123.0,198.0,80.0,13.0,0.0
14000US36061017900,"Census Tract 179, New York, NY",4446.0,2155.0,1229.0,523.0,267.0,162.0,110.0,0.0
14000US36061018000,"Census Tract 180, New York, NY",3104.0,1086.0,812.0,589.0,346.0,132.0,96.0,43.0
14000US36061018100,"Census Tract 181, New York, NY",4461.0,1756.0,1430.0,685.0,531.0,59.0,0.0,0.0
14000US36061018200,"Census Tract 182, New York, NY",3028.0,856.0,1075.0,394.0,340.0,188.0,147.0,28.0
14000US36061018300,"Census Tract 183, New York, NY",3921.0,2020.0,1381.0,207.0,213.0,82.0,18.0,0.0
14000US36061018400,"Census Tract 184, New York, NY",3117.0,1225.0,856.0,715.0,145.0,105.0,20.0,51.0
14000US36061018500,"Census Tract 185, New York, NY",2533.0,1245.0,868.0,200.0,162.0,58.0,0.0,0.0
14000US36061018600,"Census Tract 186, New York, NY",2134.0,544.0,676.0,231.0,436.0,104.0,104.0,39.0
14000US36061018700,"Census Tract 187, New York, NY",3941.0,1450.0,1348.0,537.0,463.0,115.0,28.0,0.0
14000US36061018800,"Census Tract 188, New York, NY",2296.0,998.0,513.0,293.0,271.0,107.0,93.0,21.0
14000US36061018900,"Census Tract 189, New York, NY",4759.0,1714.0,1426.0,1060.0,437.0,79.0,0.0,43.0
14000US36061019000,"Census Tract 190, New York, NY",1555.0,581.0,580.0,164.0,114.0,94.0,10.0,12.0
14000US36061019100,"Census Tract 191, New York, NY",4579.0,2247.0,1213.0,575.0,357.0,69.0,118.0,0.0
14000US36061019200,"Census Tract 192, New York, NY",1378.0,334.0,374.0,359.0,155.0,115.0,0.0,41.0
14000US36061019300,"Census Tract 193, New York, NY",3969.0,1479.0,1219.0,779.0,340.0,33.0,0.0,119.0
14000US36061019400,"Census Tract 194, New York, NY",2602.0,1214.0,610.0,478.0,108.0,82.0,54.0,56.0
14000US36061019500,"Census Tract 195, New York, NY",3229.0,1142.0,1076.0,796.0,121.0,94.0,0.0,0.0
14000US36061019600,"Census Tract 196, New York, NY",1629.0,862.0,322.0,269.0,86.0,58.0,32.0,0.0
14000US36061019701,"Census Tract 197.01, New York, NY",329.0,227.0,82.0,10.0,6.0,4.0,0.0,0.0
14000US36061019702,"Census Tract 197.02, New York, NY",1119.0,451.0,359.0,150.0,128.0,31.0,0.0,0.0
14000US36061019800,"Census Tract 198, New York, NY",1282.0,506.0,463.0,142.0,67.0,104.0,0.0,0.0
14000US36061019900,"Census Tract 199, New York, NY",3073.0,1208.0,1196.0,254.0,313.0,87.0,0.0,15.0
14000US36061020000,"Census Tract 200, New York, NY",1319.0,486.0,414.0,179.0,52.0,94.0,58.0,36.0
14000US36061020101,"Census Tract 201.01, New York, NY",271.0,82.0,103.0,44.0,36.0,6.0,0.0,0.0
14000US36061020102,"Census Tract 201.02, New York, NY",1774.0,586.0,499.0,342.0,292.0,46.0,9.0,0.0
14000US36061020300,"Census Tract 203, New York, NY",344.0,76.0,177.0,63.0,22.0,6.0,0.0,0.0
14000US36061020500,"Census Tract 205, New York, NY",1125.0,436.0,406.0,144.0,118.0,21.0,0.0,0.0
14000US36061020600,"Census Tract 206, New York, NY",1574.0,808.0,287.0,275.0,110.0,49.0,32.0,13.0
14000US36061020701,"Census Tract 207.01, New York, NY",1189.0,442.0,542.0,132.0,73.0,0.0,0.0,0.0
14000US36061020800,"Census Tract 208, New York, NY",2271.0,877.0,618.0,264.0,403.0,87.0,5.0,17.0
14000US36061020901,"Census Tract 209.01, New York, NY",1530.0,632.0,451.0,173.0,202.0,53.0,12.0,7.0
14000US36061021000,"Census Tract 210, New York, NY",3161.0,1223.0,827.0,597.0,421.0,52.0,41.0,0.0
14000US36061021100,"Census Tract 211, New York, NY",4127.0,1428.0,1423.0,773.0,406.0,45.0,10.0,42.0
14000US36061021200,"Census Tract 212, New York, NY",2548.0,1705.0,566.0,169.0,52.0,56.0,0.0,0.0
14000US36061021303,"Census Tract 213.03, New York, NY",2334.0,922.0,623.0,412.0,251.0,61.0,65.0,0.0
14000US36061021400,"Census Tract 214, New York, NY",1977.0,1211.0,485.0,146.0,19.0,81.0,35.0,0.0
14000US36061021500,"Census Tract 215, New York, NY",1661.0,503.0,528.0,303.0,197.0,57.0,29.0,44.0
14000US36061021600,"Census Tract 216, New York, NY",3543.0,1398.0,1154.0,410.0,383.0,138.0,60.0,0.0
14000US36061021703,"Census Tract 217.03, New York, NY",4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
14000US36061021800,"Census Tract 218, New York, NY",2974.0,1436.0,576.0,539.0,275.0,89.0,0.0,59.0
14000US36061021900,"Census Tract 219, New York, NY",2186.0,613.0,755.0,345.0,252.0,187.0,0.0,34.0
14000US36061022000,"Census Tract 220, New York, NY",2531.0,901.0,766.0,596.0,126.0,72.0,67.0,3.0
14000US36061022102,"Census Tract 221.02, New York, NY",1180.0,514.0,389.0,97.0,137.0,30.0,13.0,0.0
14000US36061022200,"Census Tract 222, New York, NY",1455.0,640.0,383.0,130.0,210.0,75.0,17.0,0.0
14000US36061022301,"Census Tract 223.01, New York, NY",2448.0,468.0,669.0,544.0,471.0,211.0,60.0,25.0
14000US36061022302,"Census Tract 223.02, New York, NY",1526.0,713.0,372.0,210.0,197.0,15.0,19.0,0.0
14000US36061022400,"Census Tract 224, New York, NY",2872.0,725.0,935.0,670.0,363.0,128.0,36.0,15.0
14000US36061022500,"Census Tract 225, New York, NY",3608.0,1132.0,1008.0,778.0,345.0,164.0,59.0,122.0
14000US36061022600,"Census Tract 226, New York, NY",2103.0,999.0,541.0,286.0,151.0,59.0,61.0,6.0
14000US36061022700,"Census Tract 227, New York, NY",2257.0,1061.0,461.0,506.0,164.0,52.0,0.0,13.0
14000US36061022800,"Census Tract 228, New York, NY",2646.0,1246.0,798.0,360.0,153.0,40.0,34.0,15.0
14000US36061022900,"Census Tract 229, New York, NY",3169.0,1066.0,785.0,592.0,444.0,152.0,74.0,56.0
14000US36061023000,"Census Tract 230, New York, NY",3716.0,1877.0,783.0,469.0,389.0,62.0,42.0,94.0
14000US36061023100,"Census Tract 231, New York, NY",2660.0,886.0,857.0,485.0,238.0,166.0,17.0,11.0
14000US36061023200,"Census Tract 232, New York, NY",3298.0,1092.0,994.0,598.0,253.0,209.0,138.0,14.0
14000US36061023300,"Census Tract 233, New York, NY",2521.0,850.0,603.0,586.0,257.0,164.0,0.0,61.0
14000US36061023400,"Census Tract 234, New York, NY",2312.0,995.0,707.0,321.0,230.0,34.0,25.0,0.0
14000US36061023501,"Census Tract 235.01, New York, NY",2505.0,810.0,724.0,516.0,239.0,56.0,78.0,82.0
14000US36061023502,"Census Tract 235.02, New York, NY",863.0,467.0,168.0,106.0,31.0,55.0,26.0,10.0
14000US36061023600,"Census Tract 236, New York, NY",3124.0,1164.0,1007.0,488.0,326.0,0.0,139.0,0.0
14000US36061023700,"Census Tract 237, New York, NY",2752.0,832.0,902.0,444.0,319.0,154.0,76.0,25.0
14000US36061023801,"Census Tract 238.01, New York, NY",3944.0,1482.0,1503.0,480.0,292.0,176.0,11.0,0.0
14000US36061023802,"Census Tract 238.02, New York, NY",804.0,339.0,245.0,94.0,77.0,43.0,6.0,0.0
14000US36061023900,"Census Tract 239, New York, NY",1215.0,397.0,418.0,116.0,213.0,27.0,0.0,44.0
14000US36061024000,"Census Tract 240, New York, NY",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14000US36061024100,"Census Tract 241, New York, NY",3365.0,1351.0,959.0,563.0,245.0,184.0,63.0,0.0
14000US36061024200,"Census Tract 242, New York, NY",1811.0,700.0,535.0,252.0,216.0,35.0,36.0,37.0
14000US36061024301,"Census Tract 243.01, New York, NY",1497.0,421.0,327.0,401.0,123.0,103.0,49.0,73.0
14000US36061024302,"Census Tract 243.02, New York, NY",2701.0,733.0,794.0,433.0,568.0,109.0,38.0,26.0
14000US36061024500,"Census Tract 245, New York, NY",4872.0,1530.0,1296.0,661.0,541.0,525.0,129.0,190.0
14000US36061024700,"Census Tract 247, New York, NY",2636.0,802.0,757.0,330.0,481.0,168.0,63.0,35.0
14000US36061024900,"Census Tract 249, New York, NY",443.0,126.0,215.0,51.0,30.0,12.0,0.0,9.0
14000US36061025100,"Census Tract 251, New York, NY",796.0,199.0,212.0,151.0,177.0,32.0,0.0,25.0
14000US36061025300,"Census Tract 253, New York, NY",3901.0,969.0,1138.0,812.0,368.0,246.0,99.0,269.0
14000US36061025500,"Census Tract 255, New York, NY",2211.0,680.0,888.0,344.0,221.0,37.0,17.0,24.0
14000US36061025700,"Census Tract 257, New York, NY",1864.0,634.0,569.0,273.0,252.0,89.0,47.0,0.0
14000US36061025900,"Census Tract 259, New York, NY",1749.0,778.0,488.0,278.0,171.0,28.0,0.0,6.0
14000US36061026100,"Census Tract 261, New York, NY",3814.0,918.0,767.0,894.0,670.0,291.0,94.0,180.0
14000US36061026300,"Census Tract 263, New York, NY",3053.0,879.0,892.0,298.0,419.0,400.0,86.0,79.0
14000US36061026500,"Census Tract 265, New York, NY",2786.0,770.0,852.0,533.0,253.0,308.0,7.0,63.0
14000US36061026700,"Census Tract 267, New York, NY",549.0,102.0,244.0,61.0,93.0,28.0,11.0,10.0
14000US36061026900,"Census Tract 269, New York, NY",2772.0,622.0,923.0,491.0,356.0,94.0,190.0,96.0
14000US36061027100,"Census Tract 271, New York, NY",3004.0,634.0,872.0,693.0,249.0,351.0,162.0,43.0
14000US36061027300,"Census Tract 273, New York, NY",3141.0,1170.0,1247.0,304.0,268.0,54.0,67.0,31.0
14000US36061027500,"Census Tract 275, New York, NY",1520.0,547.0,474.0,206.0,202.0,91.0,0.0,0.0
14000US36061027700,"Census Tract 277, New York, NY",2120.0,814.0,569.0,417.0,131.0,83.0,63.0,43.0
14000US36061027900,"Census Tract 279, New York, NY",3954.0,1220.0,1059.0,685.0,495.0,227.0,12.0,256.0
14000US36061028100,"Census Tract 281, New York, NY",1435.0,510.0,478.0,302.0,113.0,32.0,0.0,0.0
14000US36061028300,"Census Tract 283, New York, NY",3224.0,1137.0,1198.0,439.0,66.0,279.0,105.0,0.0
14000US36061028500,"Census Tract 285, New York, NY",2704.0,837.0,621.0,526.0,393.0,107.0,155.0,65.0
14000US36061028700,"Census Tract 287, New York, NY",1582.0,444.0,574.0,285.0,174.0,80.0,25.0,0.0
14000US36061029100,"Census Tract 291, New York, NY",4102.0,1070.0,1173.0,656.0,732.0,267.0,0.0,204.0
14000US36061029300,"Census Tract 293, New York, NY",3076.0,863.0,851.0,535.0,603.0,130.0,53.0,41.0
14000US36061029500,"Census Tract 295, New York, NY",3398.0,1329.0,975.0,470.0,285.0,187.0,139.0,13.0
14000US36061029700,"Census Tract 297, New York, NY",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14000US36061029900,"Census Tract 299, New York, NY",1578.0,627.0,384.0,217.0,202.0,96.0,52.0,0.0
14000US36061030300,"Census Tract 303, New York, NY",1817.0,733.0,496.0,232.0,126.0,144.0,16.0,70.0
14000US36061030700,"Census Tract 307, New York, NY",1859.0,915.0,533.0,189.0,124.0,42.0,56.0,0.0
14000US36061030900,"Census Tract 309, New York, NY",3876.0,1278.0,1089.0,642.0,394.0,312.0,67.0,94.0
14000US36061031100,"Census Tract 311, New York, NY",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14000US36061031703,"Census Tract 317.03, New York, NY",2231.0,667.0,595.0,355.0,464.0,131.0,19.0,0.0
14000US36061031704,"Census Tract 317.04, New York, NY",4820.0,1940.0,1544.0,714.0,476.0,104.0,26.0,16.0
14000US36061031900,"Census Tract 319, New York, NY",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14000US36081000100,"Census Tract 1, Queens, NY",4151.0,1417.0,1751.0,605.0,292.0,86.0,0.0,0.0
14000US36081000200,"Census Tract 2, Queens, NY",935.0,148.0,251.0,127.0,244.0,88.0,52.0,25.0
14000US36081000400,"Census Tract 4, Queens, NY",1188.0,214.0,169.0,227.0,174.0,266.0,106.0,32.0
14000US36081000600,"Census Tract 6, Queens, NY",966.0,129.0,185.0,151.0,230.0,184.0,52.0,35.0
14000US36081000700,"Census Tract 7, Queens, NY",2854.0,1030.0,1085.0,481.0,185.0,32.0,29.0,12.0
14000US36081000800,"Census Tract 8, Queens, NY",899.0,108.0,216.0,190.0,229.0,111.0,17.0,28.0
14000US36081001000,"Census Tract 10, Queens, NY",945.0,98.0,129.0,201.0,223.0,67.0,118.0,109.0
14000US36081001200,"Census Tract 12, Queens, NY",1229.0,261.0,296.0,228.0,257.0,110.0,56.0,21.0
14000US36081001400,"Census Tract 14, Queens, NY",1064.0,90.0,320.0,181.0,168.0,178.0,67.0,60.0
14000US36081001600,"Census Tract 16, Queens, NY",793.0,119.0,147.0,265.0,147.0,70.0,28.0,17.0
14000US36081001800,"Census Tract 18, Queens, NY",808.0,128.0,130.0,209.0,193.0,56.0,52.0,40.0
14000US36081001900,"Census Tract 19, Queens, NY",1736.0,625.0,837.0,158.0,103.0,8.0,5.0,0.0
14000US36081002000,"Census Tract 20, Queens, NY",491.0,52.0,117.0,71.0,123.0,67.0,53.0,8.0
14000US36081002200,"Census Tract 22, Queens, NY",743.0,138.0,247.0,155.0,90.0,51.0,53.0,9.0
14000US36081002400,"Census Tract 24, Queens, NY",695.0,72.0,161.0,178.0,173.0,54.0,38.0,19.0
14000US36081002500,"Census Tract 25, Queens, NY",3235.0,1306.0,1092.0,325.0,320.0,133.0,22.0,37.0
14000US36081002600,"Census Tract 26, Queens, NY",626.0,62.0,152.0,115.0,151.0,61.0,37.0,48.0
14000US36081002800,"Census Tract 28, Queens, NY",931.0,154.0,154.0,259.0,204.0,70.0,45.0,45.0
14000US36081003000,"Census Tract 30, Queens, NY",428.0,107.0,89.0,60.0,58.0,63.0,15.0,36.0
14000US36081003100,"Census Tract 31, Queens, NY",408.0,144.0,139.0,58.0,41.0,14.0,0.0,12.0
14000US36081003200,"Census Tract 32, Queens, NY",512.0,73.0,130.0,74.0,131.0,66.0,5.0,33.0
14000US36081003300,"Census Tract 33, Queens, NY",1383.0,527.0,499.0,153.0,121.0,73.0,4.0,6.0
14000US36081003400,"Census Tract 34, Queens, NY",641.0,90.0,76.0,103.0,181.0,106.0,37.0,48.0
14000US36081003600,"Census Tract 36, Queens, NY",914.0,88.0,133.0,256.0,144.0,178.0,68.0,47.0
14000US36081003700,"Census Tract 37, Queens, NY",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14000US36081003800,"Census Tract 38, Queens, NY",733.0,52.0,148.0,205.0,175.0,96.0,27.0,30.0
14000US36081003900,"Census Tract 39, Queens, NY",409.0,85.0,106.0,85.0,82.0,25.0,10.0,16.0
14000US36081004001,"Census Tract 40.01, Queens, NY",632.0,75.0,146.0,115.0,137.0,105.0,20.0,34.0
14000US36081004002,"Census Tract 40.02, Queens, NY",418.0,36.0,57.0,72.0,101.0,122.0,25.0,5.0
14000US36081004200,"Census Tract 42, Queens, NY",1234.0,190.0,260.0,273.0,204.0,205.0,66.0,36.0
14000US36081004300,"Census Tract 43, Queens, NY",1078.0,330.0,400.0,206.0,68.0,31.0,37.0,6.0
14000US36081004401,"Census Tract 44.01, Queens, NY",890.0,86.0,135.0,179.0,149.0,179.0,81.0,81.0
14000US36081004500,"Census Tract 45, Queens, NY",1488.0,575.0,460.0,173.0,173.0,98.0,9.0,0.0
14000US36081004700,"Census Tract 47, Queens, NY",1705.0,702.0,559.0,269.0,89.0,51.0,0.0,35.0
14000US36081005000,"Census Tract 50, Queens, NY",33.0,10.0,18.0,0.0,0.0,0.0,0.0,5.0
14000US36081005100,"Census Tract 51, Queens, NY",693.0,149.0,247.0,102.0,126.0,42.0,27.0,0.0
14000US36081005200,"Census Tract 52, Queens, NY",739.0,145.0,142.0,114.0,147.0,103.0,58.0,30.0
14000US36081005300,"Census Tract 53, Queens, NY",2388.0,1109.0,792.0,264.0,112.0,86.0,13.0,12.0
14000US36081005400,"Census Tract 54, Queens, NY",1676.0,194.0,336.0,332.0,452.0,290.0,55.0,17.0
14000US36081005500,"Census Tract 55, Queens, NY",358.0,127.0,92.0,89.0,25.0,0.0,11.0,14.0
14000US36081005700,"Census Tract 57, Queens, NY",1732.0,469.0,624.0,366.0,98.0,116.0,35.0,24.0
14000US36081005800,"Census Tract 58, Queens, NY",1952.0,355.0,467.0,389.0,430.0,270.0,41.0,0.0
14000US36081005900,"Census Tract 59, Queens, NY",1726.0,524.0,732.0,236.0,89.0,68.0,45.0,32.0
14000US36081006100,"Census Tract 61, Queens, NY",2775.0,1120.0,1127.0,215.0,232.0,81.0,0.0,0.0
14000US36081006201,"Census Tract 62.01, Queens, NY",2789.0,1161.0,765.0,407.0,370.0,52.0,21.0,13.0
14000US36081006202,"Census Tract 62.02, Queens, NY",2465.0,531.0,711.0,635.0,345.0,183.0,40.0,20.0
14000US36081006300,"Census Tract 63, Queens, NY",2452.0,823.0,1113.0,303.0,160.0,11.0,42.0,0.0
14000US36081006501,"Census Tract 65.01, Queens, NY",1691.0,600.0,764.0,220.0,68.0,39.0,0.0,0.0
14000US36081006502,"Census Tract 65.02, Queens, NY",1717.0,732.0,588.0,180.0,149.0,34.0,33.0,1.0
14000US36081006900,"Census Tract 69, Queens, NY",1562.0,659.0,492.0,214.0,138.0,50.0,0.0,9.0
14000US36081007100,"Census Tract 71, Queens, NY",1691.0,612.0,759.0,274.0,27.0,19.0,0.0,0.0
14000US36081007300,"Census Tract 73, Queens, NY",2026.0,818.0,890.0,113.0,143.0,51.0,11.0,0.0
14000US36081007500,"Census Tract 75, Queens, NY",2017.0,940.0,754.0,75.0,79.0,65.0,104.0,0.0
14000US36081007700,"Census Tract 77, Queens, NY",730.0,214.0,275.0,111.0,76.0,17.0,32.0,5.0
14000US36081007900,"Census Tract 79, Queens, NY",1178.0,368.0,417.0,202.0,91.0,79.0,6.0,15.0
14000US36081008100,"Census Tract 81, Queens, NY",619.0,268.0,184.0,47.0,54.0,57.0,0.0,9.0
14000US36081008300,"Census Tract 83, Queens, NY",973.0,295.0,301.0,152.0,97.0,121.0,5.0,2.0
14000US36081008500,"Census Tract 85, Queens, NY",327.0,58.0,141.0,40.0,63.0,8.0,17.0,0.0
14000US36081008600,"Census Tract 86, Queens, NY",839.0,116.0,206.0,125.0,254.0,86.0,40.0,12.0
14000US36081008700,"Census Tract 87, Queens, NY",1459.0,490.0,284.0,229.0,198.0,142.0,56.0,60.0
14000US36081008800,"Census Tract 88, Queens, NY",1188.0,229.0,311.0,182.0,279.0,56.0,89.0,42.0
14000US36081009100,"Census Tract 91, Queens, NY",1128.0,432.0,439.0,79.0,147.0,15.0,0.0,16.0
14000US36081009400,"Census Tract 94, Queens, NY",774.0,96.0,181.0,148.0,173.0,95.0,60.0,21.0
14000US36081009500,"Census Tract 95, Queens, NY",916.0,279.0,284.0,155.0,126.0,37.0,25.0,10.0
14000US36081009600,"Census Tract 96, Queens, NY",927.0,102.0,179.0,171.0,201.0,105.0,79.0,90.0
14000US36081009700,"Census Tract 97, Queens, NY",1448.0,356.0,558.0,268.0,171.0,51.0,44.0,0.0
14000US36081009800,"Census Tract 98, Queens, NY",683.0,84.0,124.0,82.0,198.0,119.0,14.0,62.0
14000US36081009900,"Census Tract 99, Queens, NY",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14000US36081010000,"Census Tract 100, Queens, NY",1005.0,66.0,163.0,272.0,323.0,75.0,47.0,59.0
14000US36081010100,"Census Tract 101, Queens, NY",1041.0,370.0,365.0,124.0,103.0,32.0,38.0,9.0
14000US36081010200,"Census Tract 102, Queens, NY",735.0,107.0,145.0,135.0,151.0,99.0,48.0,50.0
14000US36081010300,"Census Tract 103, Queens, NY",1820.0,720.0,622.0,151.0,222.0,87.0,18.0,0.0
14000US36081010400,"Census Tract 104, Queens, NY",913.0,106.0,125.0,291.0,211.0,106.0,36.0,38.0
14000US36081010500,"Census Tract 105, Queens, NY",1632.0,472.0,522.0,245.0,224.0,112.0,50.0,7.0
14000US36081010600,"Census Tract 106, Queens, NY",868.0,62.0,118.0,168.0,186.0,163.0,80.0,91.0
14000US36081010701,"Census Tract 107.01, Queens, NY",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14000US36081010800,"Census Tract 108, Queens, NY",829.0,61.0,187.0,84.0,271.0,89.0,58.0,79.0
14000US36081011000,"Census Tract 110, Queens, NY",842.0,67.0,132.0,217.0,270.0,85.0,36.0,35.0
14000US36081011100,"Census Tract 111, Queens, NY",1212.0,279.0,485.0,218.0,85.0,114.0,23.0,8.0
14000US36081011200,"Census Tract 112, Queens, NY",621.0,129.0,134.0,114.0,126.0,73.0,23.0,22.0
